;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;07-Aug-25;August;2025;E 7s 4600,0 LL28 D2;7;4600,0;LL28 D2;Normal;-;SSM;RS;Rotor;Routine;1;kanan;0,100;70,00;4,26;11,27;444;;88857;20,14;20,14;20,14;0,84;650;2272;2444;2,30;22,16;15,07;3531;10,03;0,8;12,69;2,40;2,40;2,40;1;34;180;22;215;57;1266;65;363;1432;1860;5,50;1,38;1;1;18,92;;;1;103;202;301;401;502;601;701;I1;;;;
;07-Aug-25;August;2025;E 7s 4600,0 LL28 D2;7;4600,0;LL28 D2;Normal;-;SSM;RS;Rotor;Routine;1;kanan;0,100;70,00;4,52;11,96;471;;97522;31,53;31,53;31,53;0,91;650;1984;2149;2,50;34,70;13,17;5528;11,93;1,0;15,14;2,81;2,81;2,81;23;132;1432;250;1587;405;3804;486;924;6218;7629;5,11;1,27;1;1;21,67;;;1;103;202;301;401;502;601;701;I1;;;;
;07-Aug-25;August;2025;E 7s 4600,0 LL28 D2;7;4600,0;LL28 D2;Normal;-;SSM;RS;Rotor;Routine;1;kanan;0,100;70,00;4,52;11,95;470;;98333;31,51;31,51;31,51;0,85;650;2123;2285;3,27;34,67;14,16;5524;12,22;0,8;15,52;2,50;2,50;2,50;33;184;1320;255;1537;472;4104;576;1103;5883;7562;4,88;1,20;1;1;18,05;;;1;103;202;301;401;502;601;701;I1;;;;
;07-Aug-25;August;2025;E 10s 4600,0 LL28 D2;10;4600,0;LL28 D2;Normal;-;SSM;OE;Rotor;Sample;1;kanan;0,670;14,93;3,13;9,91;390;;54000;10,11;10,11;10,11;0,60;650;2657;2788;1,01;11,13;17,57;1773;9,34;1,0;11,86;2,05;2,05;2,05;0;33;62;11;94;44;574;13;310;476;799;7,62;2,75;3;3;16,55;;;2;103;202;301;401;501;601;702;I1;;;;
;07-Aug-25;August;2025;E 10s 4600,0 LL28 D2;10;4600,0;LL28 D2;Normal;-;SSM;OE;Rotor;Routine;1;kanan;0,100;100,00;4,22;13,34;525;;89754;31,59;31,59;31,59;0,99;650;2059;2449;2,41;34,77;14,56;5539;11,83;1,0;15,04;2,90;2,90;2,90;20;134;1232;234;1386;389;3636;438;951;5430;6819;7,17;1,38;1;1;22,88;;;2;103;202;301;401;501;601;701;I1;;;;
;07-Aug-25;August;2025;E 16s 4600,0 LL28 D2;16;4600,0;LL28 D2;Normal;-;SSM;OE;Rotor;Routine;1;Kiri;0,100;160,00;4,22;16,88;665;;89000;31,79;31,79;31,79;0,91;650;2365;2499;3,25;34,99;15,72;5574;12,11;1,1;15,38;2,50;2,50;2,50;30;166;1066;191;1262;387;3875;541;1068;4919;6528;5,10;1,21;1;1;20,46;;;3;103;202;301;401;501;601;701;I2;;;;
;07-Aug-25;August;2025;RSM 10,7 1000,0 LL23 D2;10;1000,0;LL23 D2;Normal;-;SSM;OE;Ring;Routine;1;N/A;0,670;14,93;3,15;9,96;392;;65938;14,40;14,40;14,40;0,71;650;2943;3136;1,41;15,84;19,40;2524;9,75;1,1;12,36;2,01;2,01;2,01;0;37;105;18;142;55;943;39;328;746;1114;6,54;1,53;2;2;19,64;;;4;101;201;301;401;501;602;701;I3;;;;
;07-Aug-25;August;2025;RSM 10,7 1000,0 LL23 D2;10;1000,0;LL23 D2;Normal;-;SSM;OE;Winding;Routine;1;Kiri;0,670;14,93;3,01;9,51;374;;60000;12,34;12,34;12,34;0,98;650;2860;2897;1,80;13,57;18,42;2163;9,71;0,6;12,31;1,87;1,87;1,87;0;42;77;12;119;54;878;40;332;684;1056;7,06;1,65;2;2;20,02;;;4;101;201;301;401;501;603;701;I2;;;;
;07-Aug-25;August;2025;RS 10,7 4006,0 NL04 AX D2;10;4006,0;NL04 AX D2;Normal;-;SSM;OE;Ring;Routine;1;N/A;0,670;14,93;3,61;11,40;449;;76462;20,21;20,21;20,21;0,84;650;2740;2975;1,82;22,24;18,22;3544;10,14;1,1;12,70;2,20;2,20;2,20;1;50;159;33;209;83;1385;82;401;1033;1516;5,59;1,30;1;1;20,31;;;5;102;203;301;401;501;602;701;I3;;;;
;07-Aug-25;August;2025;RS 10,7 4006,0 NL04 AX D2;10;4006,0;NL04 AX D2;Normal;-;SSM;OE;Winding;Routine;1;Kiri;0,670;14,93;3,81;12,05;474;;77871;24,21;24,21;24,21;1,01;650;2549;2884;2,26;26,64;17,38;4245;10,43;1,0;13,21;2,34;2,34;2,34;2;60;214;44;276;107;1711;123;457;1366;1946;5,31;1,23;1;1;21,17;;;5;102;203;301;401;501;603;701;I2;;;;
;07-Aug-25;August;2025;RS 10,8 4006,0 NL04 AX D2;10;4006,0;NL04 AX D2;Fancy;-;SSM;OE;Ring;Routine;1;N/A;0,670;14,93;3,91;12,37;487;;76000;26,35;26,35;26,35;1,15;650;2547;2741;2,14;29,00;16,89;4619;10,49;1,0;13,31;2,45;2,45;2,45;3;59;245;53;307;115;1769;134;464;1562;2160;5,24;1,23;1;1;21,89;;;6;102;203;302;401;501;602;701;I3;;;;
;07-Aug-25;August;2025;RS 10,8 4006,0 NL04 AX D2;10;4006,0;NL04 AX D2;Fancy;-;SSM;OE;Winding;Routine;1;Kiri;0,670;14,93;4,42;13,97;550;;87000;10,00;10,00;10,00;0,18;650;0;0;2,90;11,00;11,98;1753;9,92;1,6;12,60;2,03;2,03;2,03;1;51;38;1;90;53;1044;38;408;491;937;5,55;1,38;1;1;25,00;;;6;102;203;302;401;501;603;701;I2;;;;
;07-Aug-25;August;2025;E 7s 4600,0 LL28 D2;7;4600,0;LL28 D2;Fancy;-;SSM;OE;Rotor;Routine;1;kanan;0,100;70,00;4,69;12,42;489;;89167;12,20;12,20;12,20;0,58;650;0;0;2,27;13,43;12,61;2139;9,28;1,8;11,67;1,79;1,79;1,79;1;5;14;1;19;6;675;23;146;359;528;5,35;1,35;1;1;20,80;;;1;103;202;302;401;501;601;701;I1;;;;
;07-Aug-25;August;2025;E 7s 4600,0 LL28 D2;7;4600,0;LL28 D2;Fancy;-;SSM;OE;Rotor;Routine;1;Kiri;0,100;70,00;5,02;13,27;523;;97000;16,31;16,31;16,31;1,00;650;0;0;2,90;17,95;11,58;2859;9,61;1,6;12,10;2,24;2,24;2,24;0;5;41;3;46;8;979;39;194;684;917;5,27;1,31;1;1;21,71;;;1;103;202;302;401;501;601;701;I2;;;;
;07-Aug-25;August;2025;E 10s 4600,0 LL28 D2;10;4600,0;LL28 D2;Fancy;107;SSM;OE;Rotor;Routine;1;kanan;0,100;100,00;5,21;16,48;649;;95000;21,25;21,25;21,25;0,85;650;1891;1983;2,74;23,39;11,66;3726;9,96;0,9;10,03;1,83;1,83;1,83;2;12;83;5;97;19;1369;80;243;1118;1441;5,43;1,44;1;1;22,37;;;2;103;202;302;401;501;601;701;I1;;;;
;07-Aug-25;August;2025;E 10s 4600,0 LL28 D2;10;4600,0;LL28 D2;Normal;-;SSM;OE;Rotor;Routine;1;Kiri;0,100;100,00;4,70;14,86;585;;97000;16,06;16,06;16,06;0,62;650;0;0;1,71;17,67;12,47;2816;9,60;2,2;12,13;2,17;2,17;2,17;0;9;34;3;43;12;923;39;673;34;746;5,32;1,36;1;1;29,51;;;2;103;202;301;401;501;601;701;I2;;;;
;07-Aug-25;August;2025;E 16s 4600,0 LL28 D2;16;4600,0;LL28 D2;Normal;-;SSM;OE;Rotor;Routine;1;kanan;0,100;160,00;4,99;19,95;786;;95000;21,12;21,12;21,12;1,01;650;1891;1983;2,51;23,24;12,31;3702;9,89;1,0;12,48;2,25;2,25;2,25;2;13;180;13;195;28;1310;78;245;955;1278;5,33;1,46;1;1;20,73;;;3;103;202;301;401;501;601;701;I1;;;;
;07-Aug-25;August;2026;RSM 10,7 1000,0 LL23 D2;10;1000,0;LL28 D2;Normal;-;SSM;OE;Rotor;Routine;1;Kiri;0,100;100,00;5,34;16,89;665;;98000;24,06;24,06;24,06;0,55;650;1929;1938;1,85;26,48;12,38;4218;10,41;0,7;13,14;2,30;2,30;2,30;5;26;120;10;150;40;1842;147;354;1367;1868;5,25;1,45;1;1;20,26;;;4;101;202;301;401;501;601;701;I2;;;;
;07-Aug-25;August;2026;RSM 10,7 1000,0 LL23 D2;10;1000,0;LL28 D2;Normal;-;SSM;OE;Rotor;Routine;1;kanan;0,100;100,00;5,56;17,60;693;;101120;30,48;30,48;30,48;0,99;650;0;1838;2,63;33,54;11,41;5343;11,65;0,9;14,74;2,71;2,71;2,71;26;74;968;112;1067;211;3695;535;694;5405;6634;5,12;1,40;1;1;24,20;;;4;101;202;301;401;501;601;701;I1;;;;
;07-Aug-25;August;2026;RS 10,7 4006,0 NL04 AX D2;10;4006,0;LL28 D2;Normal;-;SSM;OE;Rotor;Routine;1;Kiri;0,100;100,00;3,65;11,56;455;;65200;9,95;9,95;9,95;0,54;650;2070;2237;1,44;10,95;13,88;1745;9,04;0,7;11,40;2,11;2,11;2,11;0;6;14;1;20;6;515;10;141;299;450;6,69;1,58;2;2;20,28;;;5;102;202;301;401;501;601;701;I2;;;;
;07-Aug-25;August;2026;RS 10,7 4006,0 NL04 AX D2;10;4006,0;LL28 D2;Normal;-;SSM;OE;Rotor;Routine;1;kanan;0,100;100,00;4,00;12,64;498;;78000;12,00;12,00;12,00;0,93;650;2151;2276;1,94;13,20;14,20;2103;9,43;0,8;11,95;2,13;2,13;2,13;0;16;44;4;60;20;758;25;254;496;775;6,61;1,62;2;2;20,26;;;5;102;202;301;401;501;601;701;I1;;;;
;07-Aug-25;August;2026;RS 10,8 4006,0 NL04 AX D2;10;4006,0;LL28 D2;Normal;-;SSM;OE;Rotor;Routine;1;Kiri;0,100;100,00;4,26;13,47;530;;90214;20,29;20,29;20,29;0,81;650;2269;2382;2,28;22,33;14,85;3557;10,04;1,0;12,69;2,44;2,44;2,44;1;30;188;18;218;49;1303;71;342;1562;1975;5,48;1,38;1;1;19,61;;;6;102;202;301;401;501;601;701;I2;;;;
;07-Aug-25;August;2026;RS 10,8 4006,0 NL04 AX D2;10;4006,0;LL28 D2;Normal;-;SSM;OE;Rotor;Routine;1;kanan;0,100;100,00;4,53;14,32;564;;99547;31,43;31,43;31,43;1,06;650;1896;2152;2,48;34,59;13,02;5510;11,76;0,9;14,91;2,92;2,92;2,92;20;99;1294;193;1413;311;3649;450;779;6132;7362;5,08;1,23;1;1;23,14;;;6;102;202;301;401;501;601;701;I1;;;;
;07-Aug-25;August;2025;E 7s 4600,0 LL28 D2;7;4600,0;LL28 D2;Normal;-;SSM;OE;Rotor;Routine;1;Kanan;0,100;70,00;3,13;8,29;326;;54857;10,10;10,10;10,10;0,67;650;2487;2739;1,17;11,11;16,58;1770;9,30;1,4;11,79;2,14;2,14;2,14;0;26;52;5;78;31;604;13;270;509;792;7,92;1,79;2;2;17,31;;;1;103;202;301;401;501;601;701;I1;;;;
;07-Aug-25;August;2025;E 7s 4600,0 LL28 D2;7;4600,0;LL28 D2;Normal;-;SSM;RS;Rotor;Routine;1;kanan;0,100;70,00;3,54;9,35;368;;77600;20,61;20,61;20,61;0,74;650;2241;2408;2,11;22,67;14,76;3612;10,05;1,1;12,71;2,69;2,69;2,69;1;27;153;18;182;46;1312;68;321;1430;1819;6,40;1,76;2;2;21,88;;;1;103;202;301;401;502;601;701;I1;;;;
;07-Aug-25;August;2025;E 7s 4600,0 LL28 D2;7;4600,0;LL28 D2;Fancy;-;SSM;RS;Rotor;Routine;1;kanan;0,100;70,00;3,99;10,54;415;;89000;26,50;26,50;26,50;1,09;650;2292;2422;2,10;29,16;15,06;4646;10,58;1,1;13,39;2,96;2,96;2,96;4;37;305;39;345;79;1874;144;433;2207;2783;5,43;1,36;1;1;23,03;;;1;103;202;302;401;502;601;701;I1;;;;
;07-Aug-25;August;2025;E 7s 4600,0 LL28 D2;7;4600,0;LL28 D2;Fancy;-;SSM;RS;Rotor;Routine;1;kanan;0,100;70,00;4,22;11,16;440;;91926;31,53;31,53;31,53;1,00;650;1990;2438;2,37;34,70;14,47;5528;11,79;1,0;14,96;2,95;2,95;2,95;20;116;1159;201;1294;337;3537;435;839;5419;6692;5,11;1,27;1;1;24,15;;;1;103;202;302;401;502;601;701;I1;;;;
;07-Aug-25;August;2025;E 7s 4600,0 LL28 D2;7;4600,0;LL28 D2;Fancy;-;SSM;RS;Rotor;Routine;1;kanan;0,100;70,00;3,01;7,95;313;;60000;12,31;12,31;12,31;0,41;650;2967;3075;1,46;13,55;19,33;2158;9,57;1,3;12,12;2,13;2,13;2,13;0;24;83;10;107;33;832;22;277;763;1062;7,06;1,62;2;2;18,28;;;1;103;202;302;401;502;601;701;I1;;;;
;07-Aug-25;August;2025;E 7s 4600,0 LL28 D2;7;4600,0;LL28 D2;Fancy;-;SSM;RS;Rotor;Routine;1;kanan;0,100;70,00;3,15;8,33;328;;64946;14,38;14,38;14,38;0,86;650;2871;3124;1,48;15,83;19,35;2522;9,81;0,9;12,44;2,04;2,04;2,04;1;37;124;20;162;58;989;39;342;928;1309;6,59;1,54;2;2;19,61;;;1;103;202;302;401;502;601;701;I1;;;;
;07-Aug-25;August;2025;E 10s 4600,0 LL28 D2;10;4600,0;LL28 D2;Fancy;-;SSM;OE;Rotor;Sample;1;kanan;0,670;14,93;3,61;11,40;449;;77000;20,29;20,29;20,29;0,88;650;2733;2943;1,89;22,32;18,19;3557;10,10;0,9;12,81;2,23;2,23;2,23;1;46;180;38;227;86;1358;79;387;1196;1662;5,64;1,32;1;1;19,71;;;2;103;202;302;401;501;601;702;I1;;;;
;07-Aug-25;August;2025;E 10s 4600,0 LL28 D2;10;4600,0;LL28 D2;Normal;-;SSM;OE;Rotor;Routine;1;kanan;0,100;100,00;3,81;12,05;474;;77950;24,28;24,28;24,28;1,06;650;2553;2944;2,30;26,72;17,32;4257;10,39;1,1;13,18;2,44;2,44;2,44;2;54;242;47;299;104;1654;112;437;1558;2107;5,40;1,24;1;1;22,29;;;2;103;202;301;401;501;601;701;I1;;;;
;07-Aug-25;August;2025;E 16s 4600,0 LL28 D2;16;4600,0;LL28 D2;Normal;-;SSM;OE;Rotor;Routine;1;Kiri;0,100;160,00;3,91;15,64;616;;76852;26,38;24,28;24,28;0,92;650;2528;2667;2,26;29,03;16,76;4624;10,44;1,1;13,25;2,48;2,48;2,48;2;57;285;55;344;114;1741;118;438;1831;2388;5,39;1,24;1;1;22,11;;;3;103;202;301;401;501;601;701;I2;;;;
;1;2;3;4;5;6;7;8;9;10;11;12;13;14;;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69